,Sentence,Language_code
1085,"En rahat çalışılabilen metal olarak kalemle işlenerek, kakılarak, dövülerek, oyularak, kabartılarak, dökülerek varak haline getirilip ahşap, metal, deri ve parşömenbaşka eşyaları kaplamada da kullanılmıştır.",tr
1086, Kral suyu olarak da bilinir.,tr
1087,Hacimce bir birim derişik nitrik asit ile üç birim derişik hidroklorik asitten oluşan karışımdan meydana gelir.,tr
1088,Bu karışım altını çözebildiğinden altın suyu adı verilmiştir.,tr
1089,"Altın suyu (veya kral suyu), kimyasal çözme işlemlerinde bazı demir cevherlerini, fosfatlı kayaçları, curufları, nikel-krom alaşımlarını, antimonu, selenyumu ve cıva, arsenik, kurşun ve kobalt sülfürleri, çözünürlüğü az olan sülfürleri çözmek için kullanılır.",tr
1090,"Standart para biriminin, belirli bir ağırlıkta altın olarak kabul edildiği veya para değerinin belli ağırlıkta altının değerine denk tutulduğu para sistemi.",tr
1091,"Ülke içinde altın standardının benimsenmesi, milletlerarası seviyede de altın standardının uygulanması sonucunu getirir.",tr
1092,"Altın standardında ya altın sikkeler kanuni olarak para dolaşımına girer veya kâğıt para, istendiğinde sabit bir fiyatla altına çevrilebilir.",tr
1093,Hiçbir ülkede altın standardı uygulanmasa da milletlerarası seviyede altın standardı sistemi yürürlükte kalabilir.,tr
1094,"Bu durumda, ya altının kendisi veya sabit fiyat üzerinden altına çevrilebilen bir para birimi milletlerarası ödeme aracı olarak kullanılır.",tr
1095,"Bu sistemde, ülkeler arasındaki döviz kurları sabittir.",tr
1096,"Döviz kurları, altının bir ülkeden ötekine taşınma maliyetini aşarak sabit altın paritesinin üzerine çıkar veya altına düşerse, kurlar resmi seviyeye dönünceye kadar, ülkeden ülkeye büyük miktarlarda altın sikke ve külçe giriş veya çıkışı gerçekleşir.",tr
1097,Altın standardı ilk defa 1821'de İngiltere'de kondu.,tr
1098,Birçok devre geçirdikten sonra 1937'ye gelindiğinde tam altın standardını sürdüren hiçbir ülke kalmadı.,tr
1100,"Dünya Savaşı sonrasında, döviz kurlarının genellikle dolara veya altına göre ayarlandığı bir sisteme geçildi.",tr
1101,1958'de yeniden bir tür altın standardı sistemine dönüldü.,tr
1102,"Buna göre, önde gelen Avrupa ülkeleri milletlerarası ödemelerde kendi paralarının altına veya dolara serbestçe çevrilebilirliğini garanti ediyorlardı.",tr
1103,Millî seviyede altın standardına dönüş ise hiç görülmedi.,tr
1104,Altın tarih öncesi çağlardan beri değerli olduğu bilinmektedir.,tr
1105,O ve ilk metal insanlar tarafından kullanılmış olabilir süsleme ve ritüeller için değerli oldu.,tr
1106,"Gibi erken olarak MÖ 2600 olan kral Tushratta Mitanni ve daha fazla kir bol Mısır olduğunu iddia altın, tarif gelen Mısır hiyeroglif.",tr
1107,[21] Mısır ve özellikle Nubia onları büyük altın için alanlarda üretim yapmak için kaynaklar vardı tarihinin çok.,tr
1108,Erken bilinen harita Torino Papirüsü Haritası olarak bilinir ve yerel jeoloji endikasyonları ile Nubia bir altın madeni birlikte planını gösteriyor.,tr
1109,Ilkel çalışma yöntemleri Strabon tarafından açıklanan ve ateş-ayar bulunmaktadır.,tr
1110,Büyük mayın da Kızıldeniz genelinde şu anda Suudi Arabistan olduğunu oluştu.,tr
1111,"Altın Post efsanesi, antik dünyada placer mevduat gelen tuzak altın tozu için fleeces kullanımı anlamlara gelebilir.",tr
1112,"Altın sık sık Eski Ahit'te, Genesis 2:11 ile Havilah () başlayan ve belirtilen Matta Yeni Ahit'in ilk bölümlerde magi ve hediyeler bulunmaktadır.",tr
1113,"Vahiy 21:21 The Book of kristal açık olarak sokaklarda saf altından yapılmış, sahip olarak Yeni Kudüs şehri tanımlar.",tr
1114,Güney-doğu Karadeniz köşesinde onun altın ünlenmişti.,tr
1115,"Sömürü Midas bir zaman, ve bu altın muhtemelen MÖ 610 yılında Lidya, dünyanın ilk sikkeleri olduğu kurulmasında önemli olduğunu tarih söyleniyor.",tr
1116,"6. veya 5. yüzyıl, Chu (devlet) Gönderen Ying Yuan sirküle, kare altın bir tür.",tr
1117,Romalılar büyük ölçekli hidrolik madencilik yöntemleri kullanarak tarihinde İspanya özellikle MÖ 25 itibaren altın çıkarma ve Romanya'da MS 150 itibaren için yeni yöntemler geliştirdi.,tr
1118,"Bir onların en büyük mayın Las Medulas de León (İspanya), where yedi uzun su kemerleri bunların büyük bir alüvyon mevduat en yıkamak için etkin oldu.",tr
1119,"Transilvanya içinde Rosia Montana de mayınlar da çok büyük oldu ve çok yakın zamana kadar, hala opencast yöntemlerle mayınlı.",tr
1120,"Ayrıca İngiltere, Dolaucothi de placer ve sert-rock mevduat gibi küçük mevduat kullandı.",tr
1121,Onlar kullanılan çeşitli yöntemler de Yaşlı Pliny tarafından Naturalis Historia ilk yüzyıl sonlarına doğru yaptığı yazılı ansiklopedi açıklanmıştır.,tr
1122,Mali İmparatorluğu'nun Afrika'daki altın geniş tutarlar için eski dünya çapında ünlenmişti.,tr
1123,"Mansa Musa, imparatorluk (1312-1337) hükümdarı Mekke'ye onun büyük hac için eski dünya genelinde 1324 yılında ünlü oldu.",tr
1124,"O Kahire ile Temmuz 1324 yılında vefat ettiğinde, şüphelinin bir deve tren eşlik etti, insanların dahil binlerce ve yaklaşık yüz deve.",tr
1125,O uzak olduğu için bir on yıl içinde Mısır'da fiyat depresyona çok fazla altın verdi.,tr
1126, Altın kaynaklarının dağılımı ile sahip olunan altın miktarı büyük paralellik göstermemektedir.,tr
1127,"Dünya'daki altın rezervinin en fazla olduğu ülkeler ve rezerv yüzdeleri sırası: Avustralya (% 17), Rusya (% 14), Güney Afrika Cumhuriyeti (% 10,5), Amerika Birleşik Devletleri (% 5), Endonezya (% 5).",tr
1128,2018'de dünyada en çok altına sahip olan ülkeler ise sırasıyla şu şekildedir: ,tr
1129,"Gümüş, elementlerin periyodik tablosunda simgesi Ag (Ag sembolü Latince argentum kelimesinden gelir) olan, beyaz, parlak, değerli bir metalik element.",tr
1130,"Atom numarası 47, atom ağırlığı 107,87 gramdır.",tr
1131,"Erime noktası 961,9 °C, kaynama noktası 1950 °C ve özgül ağırlığı da 10,5 g/cm³'tür.",tr
1132,Çoğu bileşiklerinde +1 değerliklidir.,tr
1133,Gümüş çok eski zamanlardan beri bilinmekle birlikte yine de altın ve bakırdan sonra keşfedilmiştir.,tr
1134,"Altın az olmasına rağmen, dünyanın her yanına yayılması sebebiyle daha önce kullanılmaya başlanmıştır.",tr
1135,"Ayrıca tabii halde gümüş az olup, çok derinlerde bulunuyordu.",tr
1136,Gümüşün MÖ 3100 yıllarında Mısırlılar ve MÖ 2500 yıllarında Çinliler ve Farslar tarafından kullanıldığı belirtilmiştir.,tr
1137,Yunan tarihinde Atina'daki gümüş madenlerine rastlanır.,tr
1138,"MÖ 800 yıllarına doğru gümüş, Nil nehri havalisinde para olarak kullanılmaya başlanmıştır.",tr
1139,Gümüşü ilk olarak Romalıların işlemeye başladıkları iddia edilmektedir.,tr
1140,Endüstri ilerledikçe daha karışık ve saf olmayan gümüş filizleri üzerinde çalışılmaya başlandı.,tr
1141,"Bugün gümüş büyük bir nisbette bakır, kurşun ve çinko üretimindeki yan ürünlerden elde edilir.",tr
1142," Çok eskiden gümüş, dünyanın birçok yerlerinde az miktarda bulunan doğal gümüş kaynaklarından elde ediliyordu.",tr
1143,"Doğal gümüş; saf veya daha çok altın, bakır, cıva ve diğer metallerle alaşımlar halinde bulunuyordu.",tr
1144,"Norveç’te, Güney Peru’da, Colorado’da kazılarda işlenmiş büyük külçeler bulunmuştur.",tr
1145,İspanya’da 1860’ta sekiz tonluk bir külçe çıkartılmıştır.,tr
1146,"Gümüş, daha çok yer kabuğuna dağılmış bileşikler halinde bulunur.",tr
1147,En çok rastlanan gümüş filizleri; argentit (Ag2S) ve gümüş klorür (AgCl) olmaktadır.,tr
1148,Arsenik veya antimonla karışmış sülfür filizleri de vardır.,tr
1149," Gümüş, tarihte çeşitli yöntemlerle cevherlerinden ayrılmıştır.",tr
1150,"En eski metotlardan biri, kurşunla karıştırma yöntemidir.",tr
1151,Bu yöntemde gümüş cevherleri veya saf olmayan gümüş ürünleri kurşun veya kurşun filizleriyle basit bir fırında eritilir ve gümüş-kurşun karışımı elde edilir.,tr
1152,Buradan da kolay bir şekilde saf gümüş kazanılır.,tr
1153,"Diğer bir yöntem de, amalgama metodudur.",tr
1154,"Çamur haline getirilen gümüş cevherleri, tuz ve cıvayla muamele edilerek, elementel gümüş elde edilir.",tr
1155,"Bundan başka, siyanat yöntemi gibi başka gümüş elde etme yöntemleri de geliştirilmiştir.",tr
1156,Türkiye'de gümüş üretimi Kütahya Gümüşköy'de gerçekleştirilmektedir.,tr
1157,"Gümüş, ışığı çok iyi yansıtan, dövülebilen, sünek bir metaldir.",tr
1158,Bir gram gümüşten 2 km uzunluğunda ince tel çekilebilir.,tr
1159,Elektrik sistemde küp ve altıgen olarak kristallenir.,tr
1160,"Koordinasyon sayısı altı olduğu hallerde, yaklaşık atom çapı 1,444 angström değerini alır.",tr
1161,Atmosferde oksitlenmeye karşı büyük bir mukavemet gösterir.,tr
1162,"Bakırdan daha zor, altından ise daha kolay oksitlenir.",tr
1163,"Standart elektrot potansiyeli 0,7978 V dur.",tr
1164,Asitlere ve birkaç organik maddeye karşı dayanıklıdır.,tr
1165,Fakat nitrik asit ve derişik sıcak sülfürik asitte kolayca eritilir.,tr
1166,Ayrıca kükürt ve birçok kükürt bileşikleriyle hemen birleşir.,tr
1167,"Gümüş eşya üzerindeki kararmanın sebebi, havadaki hidrojen sülfür ve yumurta gibi bazı yiyeceklerde bulunan kükürttür.",tr
1168,"Periyodik tabloda ağır metaller grubu içinde yer alan gümüşün, çoğu özellikleri bakırın özelliklerine benzemekle beraber bakır, çoğu bileşiklerinde iki değerlikli olması ile gümüşten farklıdır.",tr
1169,Saf gümüş kolay paslanmaz.,tr
1170,Elektrik ve ısıyı çok iyi iletir.,tr
1171,"Fakat, çok yumuşak olup, mekanik kuvvete karşı direnci azdır.",tr
1172,Ayrıca atmosferde parlaklığını kaybederek donuklaşır.,tr
1173,Bu sebepten daha sert diğer metallerle alaşımları halinde kullanılır.,tr
1174,"Gümüşün kadmiyum ve çinko ile yaptığı alaşımlar, parlaklığını çok daha yavaş kaybeder.",tr
1175,"Buna antimon ve kalay ilave edilirse, bu parlaklık ve dayanıklılık daha da artar.",tr
1176,Gümüşün diğer metallerle yaptığı daha birçok alaşımları vardır.,tr
1177,"Bunlar endüstride saf gümüşten çok daha fazla kullanılır,çok pahalı olması bunun en büyük nedenlerindendir.",tr
1178," Gümüş, bileşiklerinde ekseriyetle bir (+1) değerlidir.",tr
1179,Bilinen pek çok bileşiğinden önemlileri şunlardır.,tr
1180,"Gümüş oksit (Ag2O): Gümüş nitrat çözeltisi, sodyum veya potasyum hidroksit ile muamele edilirse, kahverengi bir çökelti meydana gelir.",tr
1181,"Dayanıklı değildir ve 300 °C'nin üzerine ısıtılırsa, tamamen gümüşe dönüşür.",tr
1182,Gümüş sülfür (Ag2S): Doğada argentit minerali halinde bulunur.,tr
1183,Gümüş tuzunun çözeltisi üzerinden hidrojen sülfür geçirmekle elde edilen kararlı bir bileşiktir.,tr
1184,Gümüş nitrat (AgNO3): En önemli gümüş tuzudur.,tr
1185,Renksiz ağır kristaller teşkil eder.,tr
1186,Tıpta dağlamak maksadıyla kullanılır.,tr
1187,Siğil tedavisinde çok iyidir.,tr
1188,Ayrıca deriyi ve organik maddeleri karartmada tercih edilir.,tr
1189,Deriyi kararttığından cehennem taşı ismini almıştır.,tr
1190,"Suda ve alkolde kolayca çözündüğünden, birçok gümüş bileşiklerinin elde edilmesinde ilkel madde olarak kullanılır.",tr
1191,"En çok kullanıldığı yerler; başta fotoğrafçılık olmak üzere, mürekkepler, saç boyası yapımı ve gümüş kaplamacılığıdır.",tr
1192,Gümüş siyanür (AgCN): Gümüş tuzuna sodyum veya potasyum siyanürün ilave edilmesiyle meydana gelen zehirli beyaz bir tuzdur.,tr
1193,Alkali siyanürlerle kompleks siyanürler teşkil eder.,tr
1194,Bu tuzlar da kaplamacılıkta önemlidir.,tr
1195,"Gümüş halojenürler: Gümüş klorür (AgCl), gümüş bromür (AgBr), gümüş iyodür (AgI); gümüş nitrat çözeltisine halojen tuzları ilavesiyle elde edilirler.",tr
1196,"Hepsi de ışığa karşı hassas olup, fotoğrafçılık endüstrisinde önemli yerleri vardır.",tr
1197,"Altın atomunun yarıçapı, gümüş atomu yarıçapından daha küçük olduğu için gümüş daha bir iletkendir.",tr
1198," Gümüş’ ün kullanıldığı alanları sıralayacak olursak; fotoğraf sanayii, elektronik, para imali, süs eşyası ve takı yapımı ,alaşımlar, dişçilik ‘tir.",tr
1199,"Ayrıca, yapay yağmur yağdırmakta, ayna sırlarının yapımında, bilgisayar röle kontaklarında, pil yapımında da kullanılmaktadır.Gümüş elektriği çok iyi geçirdiğinden ve kolayca tel haline geldiğinden, elektrik teli olarak kullanılmaktaydı.",tr
1200,"Fakat nadir bulunması ve kıymeti dolayısıyla, artık bu amaçla kullanılmamaktadır.",tr
1201,"Bugün daha ziyade süs eşyası üretiminde, ayna yapımında, fotoğrafçılıkta, bazı ilaçlar ve alaşımların hazırlanmasında kullanılır.",tr
1202,"Bazı gümüş paralar, %90 gümüş, %10 bakır alaşımından yapılmıştır.",tr
1203,"Gümüş eşyada (%92,5 gümüş + %7,5 bakır) kullanılır.",tr
1204,"Saf gümüş, aynı zamanda asetik asit, boyalar ve fotoğraf maddeleri elde etmede de kullanılır.",tr
1205,"Keza toz halinde gümüş, cam ve ahşabı elektrik iletkeni yapmak için yeni seramik tipi kaplama işlerinde kullanılmaktadır.",tr
1206,"Gümüş zeolitler, acil durumlarda, deniz suyundan içilebilir su elde etmek için kullanılabilmektedir.",tr
1207," Gümüş kaplanacak parçalar, anodu gümüş olan elektrolitik banyoda katoda bağlanırlar.",tr
1208,"Banyodaki elektrolit, sodyum arjantisiyanür, NaAg(CN)2 veya benzeri bir kompleks gümüş tuzudur.",tr
1209,"Bu tür elektrolitler diğerlerine, mesela gümüş nitrata (AgNO3) göre kaplanacak yüzeyin daha düzgün kaplanmasını sağlarlar.",tr
1210," Gümüş eşya yüzeyinde kararma meydana getiren gümüş sülfür (Ag2S), çoğu kez bir aşındırıcı toz kullanılarak temizlenir.",tr
1211,"Bu yöntemle yüzeyden gümüş aşınması, gümüş ve gümüş alaşımı eşya için pek zararlı görülmemekle birlikte, özellikle gümüş kaplamalar için uygun değildir.",tr
1212,"Temizleme, kimyasal yoldan basitleştirilerek: 3Ag2S + 2Al → Al2S3 + 6Ag şeklinde ifade edilebilen bir seri tepkimeden istifade edilerek gerçekleştirilebilmektedir.",tr
1213,"Bunun için şöyle hareket edilir: Suyun bir litresine bir yemek kaşığı çamaşır sodası ve bir kaşık sofra tuzu katılarak, emaye bir kap içinde hazırlanmış çözelti, kaynar sıcaklığa getirilir.",tr
1214,Kabın dibine alüminyum bir tabak konulur.,tr
1215,Bunun üzerine her tarafının çözelti içinde kalmasına dikkat edilerek gümüş eşya yerleştirilir.,tr
1216,Üç dakika kaynatılır.,tr
1217,Sonra gümüşler sıcak suda durulanır.,tr
1218,Gümüşler temiz ve parlak hale gelir.,tr
1219,"Burada elektro-kimyasal bir reaksiyon meydana gelmekte, soda-tuz çözeltisi elektrolit görevi yapmaktadır.",tr
1220,"bir kap içerisine 5 ltre su ve 5 gram siyanür konulur kaynama noktasına gelince içine temizlenecek gümüş konur 20 saniyede istenilen parlaklık elde edilirAltın standardı gibi, temel para biriminin gümüşle tanımlandığı bir para sistemidir.",tr
1221,"Bu standarda göre, diğer paralar, istendiğinde, hiçbir kısıtlamaya .",tr
1222,"Keza gümüş sikke basımı, gümüşün serbestçe ithal ve ihraç edilebilmesi mümkündür.",tr
1223,"Dünyada gümüş standardı 20.yüzyılın erken dönemlerine kadar Çin, Meksika ve bazı küçük ülkeler tarafından kullanılmıştır.",tr
1224, Som gümüşGümüş'ün kullanım yerleri ve özellikleri,tr
1225,"Diğer anlamı Demir anlam ayrımı Element| Element adı=Demir Kimyasal simge=Fe Atom numarası=26 Kimyasal seri=Geçiş metalleri Grup=8 Periyot=4 Blok=d Görünüş=Metalik gri| Atomağırlığı=55,845(2) Elektron dizilimi= Argon Ar3d6< sup> 4s2 Elektronlar=2, 8, 14, 2 Maddenin hali=katıYoğunluk=7,86 Sıvı yoğunluğu=6,98 Ergime noktası K=1811 Ergime noktası C=1538 Ergime noktası F=2800 Kaynama noktası K=3134 Kaynama noktası C=2861 KaynamanoktasıF=3023 Kaynama noktası 5182 Ergime ısısı=13,81 Buharlaşma ısısı=340 Isı kapasitesi=25,10 Kristal yapısı=Hacim merkezli kübik Yükseltgenme seviyeleri=2, 3, 4, 6 Elektronegatifliği=1,83 Iyonlaşma enerjisi=762,5 Atom yarıçapı=126 Atom yarıçapı hes=156 Kovalent yarıçapı=125Vander Waals yarıçapı Elektrik direnci=96,1 Isıl iletkenlik=80,4| Isıl_genleşme=11,8 Ses hızı=5120 Ses hızı derecesi=20 °C Mohs sertliği=4,0 Vickers sertliği=608Brinel sertliği=490 Izotop tablosu= Ek kaynak gerekli Demir, simgesi Fe LatinceFerrum'dan) ve atom numarası 26 olan kimyasal element Dosya:Iron electrolytic and 1cm3 cube.jpg|sol küçük resim 200px Elektrolizle arıtılmış (%99,97+) saflıkta demir parçaları ve karşılaştırma için yüksek saflıkta (99,9999 % = 6N) 1 cm3 hacminde demirden bir küp.",tr
1226,"Demir, dünya yüzeyinde en yaygın dördüncü mineral ve yerkabuğunda en çok bulunan metaldir.",tr
1227,"[Yerküre]nin merkezindeki [sıvı]çekirdeğin de tek bir demir [kristal]i olduğu tahmin edilmekle birlikte, demir [nikel]alaşımı olma ihtimali daha yüksektir.",tr
1228,[Dünya]nın merkezindeki bu kadar yüksek miktardaki yoğun demir [kütle]sinin dünyanın manyetik alanına etki ettiği düşünülmektedir.,tr
1229,"Demir metali, demir cevherlerinden elde edilir ve doğada nadiren elementel halde bulunur.",tr
1230,"Metalik demir elde etmek için, cevherdeki [safsızlık]ların kimyasal indirgenme yoluyla uzaklaştırılmaları gerekir.",tr
1231,"Demir, aslında büyük ölçüde karbonlu bir alaşım olarak kabul edilebilecek olan çelik yapımında kullanılır.",tr
1232,"Demir, karbonla birlikte 1420–1470 K sıcaklığa kadar ısıtıldığında oluşan sıvı eriyik %96,5 demir ve %3,5 karbon içeren bir alaşımdır ve dökme demir veya pik olarak adlandırılır.",tr
1233,"Bu ürün ince detaylı şekiller halinde dökülebilirse de, içerdiği karbonun çoğunu uzaklaştırmak amacıyla dekarbürizasyon dekarbürize bedilmediği sürece, işlenebilmek için fazlasıyla kırılgandır.",tr
1234," Demir, tüm metaller içinde en çok kullanılandır ve tüm dünyada üretilen metallerin ağırlıkça %95'ini oluşturur.",tr
1235,"Düşük fiyatı ve yüksek mukavemet özellikleri demiri, otomotiv, gemi gövdesi yapımı, ve binaların yapısal bileşeni olarak kullanımında vazgeçilmez kılar.",tr
1236,"Çelik, en çok bilinen demir alaşımı olup, demirin diğer kullanım formları şunlardır:Pik demir: %4–%5 karbon ve değişen oranlarda katışkı (S, Si, P gibi) içerir.",tr
1237,Demir cevherinden dökme demir ve çeliğe giden yolda bir ara ürün olarak değerlendirilebilir.,tr
1238,"Dökme demir: %2–%4 arasında karbon , %1–%6 silisyum, ve az miktarda manganez içerir.",tr
1239,"Pik demirde bulunan ve malzeme özelliklerini olumsuz etkileyen, kükürt ve fosfor gibi katışkılar, kabul edilebilir seviyelere düşürülmüştür.",tr
1240,"1420–1470 K arasındaki ergime sıcaklığı, her iki bileşeninin ergime sıcaklığından daha düşüktür ve bu özelliği ile demir ve karbon birlikte ısıtılmaları durumunda ilk ergiyen ürün olur.",tr
1241,"Mekanik özellikleri, büyük ölçüde, bileşiminde bulunan karbonun aldığı forma bağlıdır.",tr
1242,'Beyaz' dökme demirlerde karbon sementit veya demir karbür şeklindedir.,tr
1243,"Bu sert ve kırılgan bileşik, beyaz dökme demirleri sertleştirir fakat darbelere karşı dayanıksız kılar.",tr
1244,"Öte yandan, 'gri' dökme demirlerde karbon, serbest ince grafit pulcukları halindedir ve bu da, keskin kenarlı grafit pulcuklarının gerilim arttırma karakterinden dolayı malzemeyi kırılgan yapar.",tr
1245,"Gri dökme demirin daha yeni bir türü olan 'sünek demir'de ise, malzemenin tokluk ve mukavemetini arttırmak için, dökme demirin az miktarda magnezyum ile muamele edilip grafit pulcuklarının şeklinin küresel veya nodüler hale dönmesi sağlanır.",tr
1246,"Karbon çeliği: %0.4–%1.5 arasında karbon ile az miktarlarda manganez, kükürt, fosfor, ve silisyum içerir.",tr
1247,"Dövülebilir dökme demir: %0.2 den daha az karbon içerir, tok ve dövülebilir bir üründür.",tr
1248,"Alaşımlı çelik: değişen miktarlarda karbonun yanı sıra, krom, vanadyum, molibden, nikel, tungsten gibi diğer metalleri de içerir ve daha çok yapısal alanlarda kullanılır.",tr
1249,"Demirçelik metalurjisindeki son gelişmeler, çok çeşitli mikroalaşımlandırılmış çeliklerin ('HSLA' veya 'yüksek mukavemet, düşük alaşım' çelikleri) ortaya çıkmasına neden olmuştur.",tr
1250,"Bu çelik alaşımlarının en büyük özeliği, çok küçük miktarlardaki alaşım elementi ilavesiyle çok yüksek mukavemet ve tokluğun elde edilebilmesidir.",tr
1251,Demir(III) oksit: bilgisayarlarda manyetik depolama ünitelerinin yapımında kullanılır.,tr
1252," Demirin ilk kullanımına dair işaretler, mızrak uçları, bıçak ve süs eşyası şeklinde olup Sümerlere ve eski Mısırlılara kadar (yaklaşık MÖ 4000 yılları) dayanmaktadır.",tr
1253,Demirin kolay korozyona uğraması nedeniyle altın ve gümüşten yapılan nesnelere kıyasla çok eski tarihlerde demirden yapılan nesnelere daha az rastlanır.,tr
1254,"G. A. Wainwright tarafından Giza, Mısır'da bulunan ve MÖ 3500 yıllarına ait olduğu tahmin edilen bazı demir boncukların meteor taşlarından yapıldığı düşünülmektedir.",tr
1255,"Çünkü, yerkabuğunda bulunan demir yok denecek kadar veya çok çok az bir miktar nikel içermesine karşın, bu boncuklarda meteor kökenli olduklarını belgelercesine % 7,5 oranında nikel içerik tespit edilmiştir.",tr
1256,Daha sonraları MÖ 2000 yıllarında özellikle Mezopotamya ve Anadolu civarında ergitilmiş demirden yapılmış objeler daha çok görülmeye başlanır.,tr
1257,Bu objelerin içeriğinde nikele rastlanmaması da meteor taşlarından yapılmadıklarının bir göstergesidir.,tr
1258,"Ancak bunların kullanımlarının daha çok törensel olması, demirin o çağlarda altından bile daha pahalı olmasından dolayıdır.",tr
1259,Örneğin İlyada'da savaş silahları bronzdan yapılmasına karşın demir ingotlar ticarette kullanılmaktadır.,tr
1260,"Bazı kaynaklara göre o çağlarda demir, bakır'ın saflaştırılması sırasında bir yan ürün olarak ('sünger demir') ortaya çıkmakta ve devrin metalurji bilgisi, demiri yeni baştan üretmeye MÖ 1600 ile MÖ 1200 yıllarına gelindiğinde demirin Orta Doğu'da giderek artan bir şekilde kullanıldığı görülür, fakat gene de bronzun yerini alamaz.",tr
1261,"MÖ 1200 ile MÖ 1000 yıllarında Orta Doğu'da, araç-gereç ve silah yapımında bronzdan demire hızlı bir geçiş yaşanmasının ardında demir işleme teknolojisinde kaydedilen bir gelişme değil, bronz yapımında kullanılan kalayın arzında yaşanan kesinti yatmaktadır.",tr
1262,"Dünyanın değişik yörelerinde değişik zamanlarda yaşanan bu geçiş süreci, yeni bir çağın, 'Demir Çağı'nın başlangıcının işareti olmuştur.",tr
1263,"Bu simge, demirin, silahların metali olduğunu, savaş tanrısı Mars'ı işaret etmekteydi.",tr
1264,Bronzdan demire geçiş süreci sırasında gerçekleşen bir başka keşif de karbürizasyon olmuştur.,tr
1265,Karbürizasyonun kelime anlamı demire karbon ilavesi prosesidir.,tr
1266,"Demir, sünger demir şeklinde kazanılmış ve tekrarlı bir şekilde katlanarak dövülmek suretiyle içerdiği curufun kütleyi terketmesi ve karbonun oksitlenmesi sağlanmıştır.",tr
1267,Ancak dövülmüş dökme demirin çok az karbon içermesi nedeniyle su verme ile sertleştirilmesi pek kolay olmamaktaydı.,tr
1268,"Orta Doğu insanları, dökme demiri, odun kömürü üzerinde uzun süre ısıtıp daha sonra su veya yağda su vererek çok daha sert bir ürün elde etmeyi başarmışlardır.",tr
1269,"Elde edilen ürün, çeliğin yüzeyine sahipti ve yavaş yavaş yerini almaya başlayacağı bronzdan çok daha sert ve daha az kırılgandı.",tr
1270,"Çin'de Zhou hanedanının son yıllarına doğru (MÖ 550), oldukça gelişmiş ocak teknolojisi nedeniyle yeni bir demir üretim yöntemi ortaya çıktı.",tr
1271,"1300 K sıcaklıkları aşan yüksek fırın yapabilmeleri, Çinlilerin dökme demir (veya pik demir) üretmelerini sağladı.",tr
1272,Hindistan'da demirin kullanılışı MÖ 250 yıllarına kadar geri gider.,tr
1273,"Delhi'de Kutup kompleksindeki ünlü demir direk, saf demirden (%98) yapılmış olup bugüne kadar bozulmadan gelebilmiş ve paslanmamıştır.",tr
1274,"Demir, karbonla birlikte 1420–1470K sıcaklığa kadar ısıtıldığında oluşan sıvı ergiyik %96,5 demir ve %3,5 karbon içeren bir alaşımdır.",tr
1275,"Bu ürün ince detaylı şekiller halinde dökülebilirse de, içerdiği karbonunçoğunu uzaklaştırmak amacıyla dekarbürize edilmediği sürece, işlenebilmek için fazlasıyla kırılgandır.",tr
1276,"Avrupa'da dökme demirin gelişimi, ergitme ünitelerinde 1000K nin üzerine çıkılamadığı için epeyce geç olmuştur.",tr
1277,"Batı Avrupa'da, orta çağın büyük bir kısmında demir, sünger demirin dövülerek dökme demire dönüştürülmesiyle elde edilmiştir.",tr
1278,Dökme demirin Avrupa'da ilk ortaya çıkışı İsveç'in Lapphyttan ve Vinarhyttan bölgelerinde 1150 ve 1350 yıllarında olmuştur.,tr
1279,Bu gelişimin Moğollar tarafından Rusya üzerinden bu bölgelere getirildiği şeklindeki hipotezler doğrulanmamıştır.,tr
1280,"14. yüzyılın sonlarına doğru, top güllelerine olan talep artışıyla birlikte dökme demir pazarı oluşmaya başlamıştır.",tr
1281,"İlk demir izabe (ergitme) işlemlerinde, hem ısı kaynağı hem de redükleme aracı olarak odun kömürü kullanılmıştır.",tr
1282,18. yüzyıl Birleşik Krallık'ında ağaç kaynaklarının azalmasıyla birlikte alternatif olarak kok kömürü kullanılmış ve Abraham Darby'nin bu buluşu endüstri devrimi için gerekli olan enerji kaynağını ortaya çıkarmıştır.,tr
1283," Demir uzayda en çok bulunan elementlerden birisi olup yerkabuğunda %5,06 oranında bulunur.",tr
1284,"Genel olarak yerkabuğunda bulunan demir filizleri (cevherleri) hematit, limonit, götit, magnetit, siderit ve pirittir.",tr
1285,Dünyanın çekirdeğinin de büyük oranda metalik demir-nikel alaşımından meydana geldiği tahmin edilmektedir.,tr
1286, Demir madenlerinden çıkarılan demir cevherlerini izabeye uygun hale getirmek için yüksek tenörlü ve düşük tenörlü cevherler için yapılan işlemler olmak üzere iki gruba ayrılırlar.,tr
1287,Yüksek tenörlü cevherler için sadece boyut küçültme işlemine prosesine tabi tutulurlar.,tr
1288,"Düşük tenörlü cevherler ise gravite ayırma, manyetik ayırma, flotasyon, elektrostatik ayırma, yıkama, kalsinasyon, liç, seçimli salkımlaştırma gibi yöntemler kullanılarak hazırlanırlar.",tr
1289," Demir, bakır ve kalsiyum gibi bazı minerallerin emilimi ve kanda oksijeni taşıyan kırmızı kan hücrelerinin ve çeşitli enzimlerin üretimi için gereklidir.",tr
1290,"Ayrıca, bağışıklık sistemini de güçlendirir.",tr
1291,Besin maddeleri ve suda bulunur.,tr
1292,Toprakda da bol miktarda demir bileşikleri bulunur.,tr
