,Sentence,Language_code
1587,فالبعض من أطباق الحلويات التقليدية في الهند والباكستان المسماة vark تكون مكسوّةً بطبقةٍ سطحية من الفضّة؛ وفي بعض الثقافات يستخدم ملبّس الفضّة في تزيين الحلويات.,ar
1588,تحوي بعض العدسات المتلوّنة بالضوء على هاليدات الفضّة، بحيث أنّ الضوء الساقط عليها يحرّر طبقةً رقيقةً سطحيةً من الفضّة تعتّم العدسات.,ar
1589,تستخدم مناخل من الزيوليت الحاوية على أيونات الفضّة لإزالة ملوحة مياه البحر في ظروف النجاة القاسية، إذ أنّ ملح كلوريد الفضّة يترسّب بالعملية.,ar
1590,كما تستخدم الفضّة بسبب خواصها المضادّة للبكتريا في تطهير المياه، وبشكل مشابه يستخدم مستعلق الفضّة لتطهير حمّامات السباحة؛ إلّا أنّ هذه التطبيقات محدودة الانتشار بسبب ارتفاع الثمن ولوجود بدائل.,ar
1591,تستخدم بلّورات دقيقة من يوديد الفضّة في الاستمطار، وذلك بسبب البنية البلّورية المشابهة لبلّورات الجليد، حيث يتكثّف بخار الماء في طبقات الجو العليا حول النوى المتبلورة ليوديد الفضّة، ومع ازدياد البخار المتكثّف لا يلبث أن يتحوّل لقطرات من المطر أو الثلج لتسقط للأسفل بفعل الجاذبية.,ar
1592,ورد ذكر الفضّة في العهد القديم في سياق وعظ إرميا لبني يهوذا.,ar
1593,كما ارتبطت الفضّة دينياً في الثقافة المسيحية بمصطلح «ثلاثون قطعة فضّية» للإشارة إلى أجر الخيانة وذلك في المقطع الوارد في إنجيل العهد الجديد عن الرشوة التي قبضها يهوذا الإسخريوطي للإيقاع بيسوع.,ar
1594,بالمقابل ورد ذكر الفضّة في القرآن ستّ مرات في أربع سور.,ar
1595,يبلغ نصاب الزكاة للفضّة مقدار 200 درهم، وهو ما يعادل 595 غراماً.,ar
1596, كانت للفضّة حضور في الأساطير على اختلاف الثقافات.,ar
1597,أورد الشاعر الإغريقي هسيودوس في عمله الأعمال والأيام ذكر عصور الإنسان المختلفة ونسبها إلى الفلزّات المعروفة في ذلك الزمن، ومن بينها الفضّة؛ ثم أعاد أوفيد لاحقاً سرداً مختلفاً للقصّة، واضعاً الفضّة في المرتبة الثانية بعد الذهب وقبل البرونز.,ar
1598,ولا يزال هذا العرف مستخدماً إلى الوقت الحالي بوضع الفضّة درجة ثانية بعد الذهب، فمثلاً ينال الحائز على المرتبة الثانية في الألعاب الأولمبية على ميدالية فضّية، ويطبّق الأمر على الجوائز في المجالات المختلفة.,ar
1599,بالمقابل تعدّ جائزة ورقة الغار الفضّية أعلى الجوائز الرياضية مرتبةً في ألمانيا، وتعطى للرياضيين أو الفرق الرياضية ذوي الإنجازات المتميّزة.,ar
1600,في فلكلور بعض الشعوب يرد ذكر الفضّة بكونها ذات قوىً سحرية، فعلى سبيل المثال يعتقد أن طلقة مصبوبة من الفضّة هي وحدها القادرة على مواجهة المستذئب أو المشعوذين أو أيّة وحوش أخرى.,ar
1601,ومن ذلك أتى مصطلح طلقة فضّية للإشارة إلى أيّ حلّ سهل ذي تأثير فعّال أو خارق؛ ويستخدم ذلك المصطلح أحياناً في الأدبيّات العلمية.اليوبيل الفضي احتقالية بمرور 25 سنة على مناسبة معيّنة؛ بالمقابل في المعنى السلبي تمثّل الفضّة كما الذهب الجشع في العديد من الثقافات المختلفة.,ar
1602, في اللغة العربيةمن أسماء الفضّة في اللغة العربية: اللجين والصولج والورق؛ أمّا الصريف فهي الفضّة الخالصة.ووردت الفضّة كما الذهب في عددٍ من أبيات الشعر العربي، منها قول المتنبّي:في اللغات الأجنبيةتظهر كلمة silver في اللغة الإنجليزية القديمة بتهجئات مختلفة مثل seolfor وsiolfor؛ كما يظهر نمط مشابه في اللغات الجرمانية القديمة silabar وsilbir؛ وتعود جميعها إلى الجذر *silubra- في اللغة الجرمانية البدائية.,ar
1603,يشتقّ الرمز الكيميائي Ag للفضّة من الكلمة اللاتينية argentum وذلك من من الجذر الهندي الأوروبي البدائي *h₂erǵ- بمعنى أبيض أو لامع.,ar
1604,لا يوجد ترابط بين التسمية في اللغات اللاتينية وبين اللغات الجرمانية أو البلطيقية السلافية؛ بالمقابل يوجد تشابه نوعاً ما بين اسم الفضّة في عائلتي اللغات المذكورتين، ويمكن أن يكون لهما نفس الجذر، فمثلاً الفضّة في الروسية серебро (تقرأ serebro) وفي البولندية srebro وفي اللغة الليتوانية sidabras.,ar
1605,إلّا أنّ هذا الادّعاء غير مؤكّد، إذ اقترح بعض الباحثين أنّ الأصل يعود إلى الكلمة الأكّادية sarpu والتي تعطي معنى يدلّ على التنقية أو الصهر.,ar
1606, بوابة علم العملات بوابة العناصر الكيميائية بوابة الكيمياء بوابة تصوير ضوئي بوابة علم الأحجار الكريمة والمجوهرات بوابة علم المواد بوابة علم طبقات الأرض,ar
1607,الحديد عنصرٌ كيميائي رمزه Feوعدده الذرّي 26، وهو ينتمي إلى عناصر المستوى الفرعي d ويقع على رأس عناصر المجموعة الثامنة في الجدول الدوري؛ ويصنّف كيميائياً ضمن الفلزّات الانتقالية.,ar
1608,قياساً بالنسبة إلى الكتلة فإنّ الحديد يأتي في المرتبة الأولى من حيث وفرة العناصر الكيميائية في الأرض (32.1%)، وخاصّةً في اللبّ الداخلي والخارجي في باطن الأرض؛ في حين أنّه يأتي في المرتبة الرابعة من حيث وفرة العناصر الكيميائية في القشرة الأرضية، وذلك بعد الأكسجين والسيليكون والألومنيوم؛ بالتالي فهو ثاني أكثر الفلزّات وفرةً في القشرة الأرضية؛ لذلك تنتشر خامات الحديد في عددٍ من مناطق العالم.,ar
1609,يستلزم استخراج الحديد من خاماته تطبيق درجات حرارة مرتفعة في القمائن أو الأفران تصل إلى 1500 °س أو أكثر؛ وهي درجات حرارة أعلى بحوالي 500 °س من تلك المتطلّبة لصهر النحاس؛ لذلك فإنّ الفلزّ الأخير اكتشف قبل الحديد في تاريخ تطوّر البشرية.,ar
1610,تمكّن الإنسان من اكتشاف الحديد في أوراسيا في الألفية الثانية قبل الميلاد، وفي حوالي 1200 سنة قبل الميلاد بدأ انتشار استخدام الأدوات والمعدّات الحديدية، لتحلّ مكان الأدوات المصنوعة من سبائك النحاس مثل البرونز.,ar
1611,كانت تلك الفترة الزمنية فاصلة في تاريخ البشرية، إذ تمثّل الانتقال من العصر البرونزي إلى العصر الحديدي.,ar
1612,تمكّن الإنسان فيما بعد من تطوير سبائك مختلفة للحديد، أهمّها سبائك الفولاذالمختلفة، مثل الفولاذ المقاوم للصدأ والفولاذ السبائكي؛ وكذلك الحديد المطاوع وحديد الصب .,ar
1613,في الحالة النقية وبمعزلٍ عن الهواء يكون الحديد في الظروف القياسية على شكل فلزّ ذو لون رمادي فضّي، وتكون سطوحه ناعمة وملساء.,ar
1614,بالمقابل، يؤدّي التماس مع أكسجين الهواء وبوجود الرطوبة إلى تفاعل الحديد وتشكيله طبقةً بنّيّةً محمرّةً من أكاسيد الحديد المُمَيّهة، والتي تدعى بالاسم الشائع: «الصَدَأ».,ar
1615,على العكس من أكاسيد الفلزّات الأخرى القادرة على تشكيل طبقات أكسيد مُخَمِّلة، فإنّ صدأ الحديد يشغل حجماً أكبر من الفلزّ ذاته، ممّا يؤدّي بالتالي إلى تقشّر سطح الحديد عندما يصدأ، ممّا يفتح المجال إلى صدأ طبقات جديدة، وهكذا دواليك.,ar
1616,من الناحية الكيميائية، يوجد للحديد حالتا أكسدة شائعتان، وهما الحديد الثنائي والحديد الثلاثي.,ar
1617,يشترك الحديد في خواصّه العامّة مع خواص الفلزّات الانتقالية الأخرى، بما في ذلك عُنصرَي المجموعة الثامنة المتبقِّيَين: الروثينيوم والأوزميوم.,ar
1618,يشكّل الحديد عدداً كبيراً من المركّبات الكيميائية في مختلف حالات الأكسدة من −2 إلى +7؛ بالإضافة إلى تشكيل عددٍ من المعقّدات التناسقية مثل الفِرّوسين وفِرّي أكسالات البوتاسيوم وأزرق بروسيا، والتي لها عددٌ من التطبيقات المعروفة.,ar
1619,يحوي الإنسان البالغ على حوالي 4 غرامات من الحديد، أي ما يعادل 0.005% من وزن الجسم، وذلك غالباً على شكل هيموغلوبين وميوغلوبين.,ar
1620,يقوم جزيئا البروتين المذكورَين بدورٍ مهمٍّ في استقلاب الفقاريات، وذلك على الترتيب في نقل الأكسجين في الدم، وفي تخزينه في العضلات.,ar
1621,لذلك يعدّ وجود الحديد في الجسم ضرروياً، وهو من المغذّيات الأساسية، إذ يدخل في دورة استقلابية، لذلك ينبغي تعويضه ضمن الطعام بشكلٍ مستمرٍّ.,ar
1622,يوجد الحديد أيضاً في المواقع النشطة في عددٍ من إنزيمات الأكسدة والاختزال المهمّة والضرورية للتنفّس الخلوي عند النباتات والحيوانات.,ar
1623, لا يوجد شكٌّ في أنّ الحديد كان واحداً من العناصر المعروفة للإنسان القديم؛ إذ توجد أدلّة وشواهد تاريخية متنوّعة على استخدام الحديد في مختلف الحضارات عبر عمليات التنقيب الأثرية في مختلف أرجاء العالم؛ إلّا أنّ تلك الشواهد التاريخية تعدّ قليلةً نسبياً بالمقارنة مع القطع الأثرية المصنوعة من البرونز، أو تلك المصنوعة من الفلزّات النبيلة مثل الذهب والفضّة.,ar
1624,قد يعود ذلك إلى أنّ استخدام الحديد كان محدوداً في الفترات التاريخية القديمة، ومن جهةٍ أخرى، فإنّ الحديد عرضةٌ للتآكل في الأجواء الرطبة، لذلك فإنّ الكثير من تلك المُقتَنَيات المصنوعة من الحديد قد فَنِيَت مع مرور الزمن، ولم يبقَ إلا الضخم منها والمحفوظ ضمن ظروفِ خاصّةٍ.,ar
1625,الاستخدام المبكر للحديد النيزكي قبل أن يتعلّم الإنسان في مختلف الحضارات القديمة استخراج الحديد من خاماته، كان الإنسان حتّى قبل بداية العصر الحديدي على تماسٍ مع الحديد من خلال الأحجار النَيزَكية المنتشرة على سطح الأرض في عصر ما قبل التاريخ؛ إذ يعود تاريخ أقدم المنتجات الحديدية إلى الألفية الخامسة قبل الميلاد، وكانت مصنوعةً من النيازك.,ar
1626,خُصِّصَ هذا النوع من الحديد لاحقاً باسم «الحديد النَيزَكِي» ؛ وهو يتميّز بارتفاع محتوى عنصر النيكل فيه (5-18%).,ar
1627,نظراً لنُدرَته فقد كان الحديد النيزكي قيّماً، وكان اسمه في اللغة الهيروغليفية المصرية يشير إلى هبوطه من السماء؛ وكان يستخدم في صناعة الأسلحة والأدوات اللازمة لطقوس فتح الفم، بالإضافة إلى استخدامه في صناعة التمائم والحُلِي من جهةٍ أخرى.,ar
1628,فقد عُثِرَ في مصر القديمة على خَرَزٍِ للزينة مصنوعٍ من الحديد النيزكي، والتي تعود إلى حضارة جرزة حوالي 3500 سنة قبل الميلاد.,ar
1629,كما عُثِرَ أيضاً على خنجرٍ من الحديد النيزكي في قبر توت عنخ آمون، وما أكّد مصدره النيزكي أنّ نسبة العناصر الكيميائية من الحديد والكوبالت والنيكل مماثلة لنسبتها في حجرٍ نيزكيٍّ مكتشفٍ بالقرب من تلك المنطقة، والذي قد يكون قد هبط من زخّة شهبٍ قديماً.عُثِرَ أيضاً في منطقة بلاد الرافدين على مكتشفاتٍ أثريّةٍ مصنوعةٍ من الحديد النيزكي؛ فبالقرب من مدينة أور عُثِرَ على خنجرٍ ذي نصلٍ مصنوعٍ من حديد نيزكي يعود إلى الحضارة السومرية قبل حوالي 3100 سنة قبل الميلاد.,ar
1630,بالمقارنة مع الأنواع الأخرى، فإنّ الحديد النيزكي طريٌّ ومطواعٌ نسبياً، وقابلٌ للسحب والطرق، ومن السهل تطريقه على البارد، إلّا أنّه من السهل أن يتقصّف عند تسخيته، بسبب الارتفاع النسبي لمحتوى النيكل فيه.,ar
1631, الاستخراج من الخامات الأرضية بدأت صناعة الحديد منذ العصر البرونزي الأوسط، ثمّ تطلّب الأمر مرورَ عدّة قرونٍ إلى أنْ حلّ الحديد مكان البرونز في صناعة العِدَد والأسلحة.,ar
1632,لم تكن الحرارة الناتجة كافيةً لصهر الحديد، لذا فإنّ الجزء السفلي من المعدن الناتج يكون على شكل كتلةٍ إسفنجية، تعجُّ بالمسام الممتلئة بالرماد والخبث.,ar
1633,يعاد تسخين الحديد الناتج لتليينه وصهر الخَبَث، ومن ثُمّ يُطرق مراراً وتكراراً لإزالة الخَبَث المنصهر.,ar
1634,ناتج هذه العملية الطويلة والشاقّة هو «الحديد المطاوع» ، وهو سبيكة مرنة ولكن ضعيفة نوعاً ما.,ar
1635,تشير القطع الأثرية المُستَحصلة من آسيا الوسطى وبلاد الرافدين وبلاد الشام إلى أنّها مصنوعةٌ من الحديد المستخرج في فترة زمنية تقع بين 3000 إلى 2700 سنة قبل الميلاد.,ar
1636,إذ عُثرَ في إشنونة، الواقعة حالياً في العراق، على خنجرٍ ذي نصلٍ مصنوعٍ من حديدٍ خالٍ من النيكل، ممّا يشير إلى استخراجه من مصادر أرضية وليس من الأحجار النيزكية.,ar
1637,عَرَف الحيثيّون هذا الفلزّ أيضاً؛ إذ تشير الكتابات الأثرية في أرشيف بوغاز كوي إلى أنّ الحديد كان معروفاً أثناء حقبة الملك الحيثي أنيتا(حوالي 1800 سنة قبل الميلاد)؛ وتشير الاكتشافات إلى قيام الحيثيين بصهر الحديد في الفترة ما بين 1500 إلى 1200 سنة قبل الميلاد؛ وذلك في أفرانٍ يستخدم فيها منفاخٌ لضخّ الهواء من خلال كومة من الحديد الخام والمدفون في الفحم.,ar
1638,في البداية صنع الحيثيون الحليّ من الحديد، كما قايضوا الحديد مقابل الفضّة مع الآشوريين في القرن الرابع عشر قبل الميلاد؛ وبذلك شاع استخدام الحديد في باقي مناطق الشرق الأدنى إلى حين سقوط إمبراطورية الحيثيين حوالي سنة 1180 قبل الميلاد؛ في الفترة التاريخية التي تمثّل بداية العصر الحديدي.,ar
1639,تميّزت بداية العصر الحديدي بانهيارٍ متسارعٍ للحضارات والثقافات التي كانت سائدة في العصر البرونزي؛ وتزامنت المئوية الأولى من العصر الحديدي مع حلول العصور المظلمة اليونانية، والتي هُدّمت فيها العديد من المدن وتضرّرت التجارة وتقطّعت طرقها، كما تراجع إنتاج الأدوات المعدنية بشكلٍ كبيرٍ.,ar
1640,اختلف انتقال بلدان العالم القديم إلى العصر الحديدي، فبلاد ما بين النهرين كانت قد انتقلت كلّياً للعصر الحديدي حوالي سنة 900 قبل الميلاد.,ar
1641,وعلى الرغم من أنّ مصر القديمة كانت قد بدأت تنتج الحديد منذ وقتٍ مبكّرٍ، إلّا أنّ العصر البرونزي ظلّ مسيطراً عليها حتّى الغزو الآشوري لها في سنة 663 قبل الميلاد؛ وحوالي سنة 500 قبل الميلاد، أصبحت النوبة منتِجَاً ومصدِّراً رئيسياً للحديد.عَرَفت العديد من الحضارات الفولاذ، والذي كان يُستحصَل عليه في أفران الحديد الخالص ؛ إذ كان الحدّادون في المناطق غربيّ جبال زاغروس ماهرين في إنتاج الفولاذ الجيّد حوالي 1000 سنة قبل الميلاد.,ar
1642,وهناك بقعٌ جغرافية أخرى شهدت تطوّر صناعة الحديد والفولاذ؛ إذ تشير الدلائل أيضاً إلى صهر الحديد في القارة الأفريقية حوالي القرن الثامن قبل الميلاد، وذلك في زمبابوي؛ وفي جنوب الصحراء الكبرى؛ وذلك في مواقع عدّة مثل نجد ترميتفي النيجر، وفي موقع تاروغاالأثري جنوبي شرقي نيجيريا.كما شهدت شبه القارة الهندية تطوّراً في المعارف المتعلّقة بتعدين الحديد، إذ تشير بعض الدلائل إلى إنتاج الحديد المطاوع عن طريق صهر خاماته في الفترة الواقعة بين 1800 إلى 1200 سنة قبل الميلاد في الهند؛ كما توجد إشارات إلى الحديد في النصوص الهندوسية مثل أتارفافيدا .,ar
1643,كما ظهرت بعد ذلك نماذج محسّنة ومطوّرة مثل الفولاذ الهندوانيحوالي 300 سنة قبل الميلاد.,ar
1644,ففي جنوب الهند وسيريلانكا جرى التمكّن من إنتاج فولاذ مرتفع الجودة بصهر الحديد الخام والفحم والزجاج في بواتق حتّى ينصهر الحديد ويذيب الكربون.,ar
1645,انتقلت تلك الفكرة من الهند إلى الصين بحلول القرن الخامس الميلادي؛ ثم انتشر استخدام الحديد في الصين في الفترة ما بين 700 إلى 500 سنة قبل الميلاد؛ وكانت طرائق وعمليات صهر الحديد قد وصلت إليها عبر آسيا الوسطى.,ar
1646,تمكن الصينيون من إنتاج حديد الصبّ أوّل مرّة في القرن الخامس قبل الميلاد.,ar
1647,عُثِرَ على أقدم الآثار المصنوعة من الحديد الصبّ في الصين في مقاطعة جيانغسو؛ واستخدمه الصينيون القدماء في مجال صناعة الأسلحة وفي البناء والزراعة.,ar
1648,استخدمت أفران الدَسْتفي فتراتٍ عاصرت حقبة الممالك المتحاربة (403–221 سنة قبل الميلاد).,ar
1649,بقي استعمال الأفران اللافحة وأفران الدَسْت مستمرّاً خلال حِقْبَتَي سُلالَتي سونغ وتانغ الحَاكِمَتَين.,ar
1650,تعود أقدم الآثار لاستخراج الحديد في المناطق اليونانية إلى حوالي 2000 سنة قبل الميلاد على شكل خَبَثِ في موقع هاغيا تريادا الأثري على جزيرة كريت.,ar
1651,انتشر استخدام الحديد في اليونان القديمة في نهاية القرن الحادي عشر قبل الميلاد، ومنها وصل إلى أوروبا.,ar
1652,تعدّ بعض المُقْتَنَيات من الحضارة الإتروسكانية والمُكتَشَفة بالقرب من قبور في مدينة بولونيا الإيطالية واحدةً من أقدم المكتشفات الأثرية الأوروبية للحديد، وهي تعود إلى حوالي القرن التاسع قبل الميلاد.,ar
1653,يُقَسّم العصر الحديدي في وسط أوروبا إلى فترَتين زمنيَّتَين، وهما: حضارة هالستات (من 800-450 سنة قبل الميلاد) وحضارة لاتين (بداية من 450 سنة قبل الميلاد).,ar
1654,ترافق انتشار صناعة الحديد في وسط وغربي أوروبا مع توسّع القلط؛ ووفقاً للكاتب بلينيوس الأكبر كان استخدام الحديد شائعاً في حقبة روما القديمة.,ar
1655,أثناء فترة العصور الوسطى طُوّرت طرائق إنتاج الحديد المطاوع؛ إذ انتشرت ورشات الحدادة التي قامت بتحويل الحديد الغُفْل إلى الحديد الممتاز ؛ وكان وقود الفحم النباتي أساسيّاً في تلك العمليّات.,ar
1656,تقدّمت صناعة الحديد أكثر وأكثر باختراعات المسلمين خلال العصر الذهبي للإسلام.,ar
1657,شمل ذلك إنشاء مواقع لإنتاج المعادن.,ar
1658,وبحلول القرن الحادي عشر، انتشرت تلك المنشآت في كلّ الولايات الإسلامية من الأندلس وشمال أفريقيا غرباً إلى آسيا الوسطى شرقاً.,ar
1659,كما أنّ هناك دلائلٌ تشير إلى استخدام ما يشبه الفرن اللافح في عصر الدولة الأيوبية والمماليك.,ar
1660,حضّر يعقوب بن إسحاق الكندي (ت 260هـ، 873م) أنواعاً من الحديد الفولاذ بأسلوب المزج والصهر، فقد مَزَج كمّيّة من الحديد المطاوع، وكمّيّة أخرى من الحديد الصلب وصهرهما معاً ثم سخّنهما إلى درجة حرارة معلومة بحيث نتج عن ذلك حديد يحتوي على نسبةٍ من الكربون تتراوح بين (0.5 و 1.5%) ومع الوقت، اكتشف الحدّادون أنّ الحديد المطاوع يمكن أن يتحوّل إلى منتجٍ أقوى بكثيرِ عن طريق تسخينه في وعاءِ يحتوي على الفحم النباتي لبعض الوقت، ومن ثمّ غمره في الماء أو الزيت حتى يخمد.,ar
1661,وبذلك اخترع المسلمون أحد أشهر أنواع الفولاذ في العصور الوسطى وهو الفولاذ الدمشقي، واستخدموه في صناعة السيوف، في الفترة من سنة 900 إلى سنة 1750.,ar
1662,أُنتِجَ هذا الفولاذ باستخدام بواتقٍ بطريقة تشبه الطريقة الهندية، ولكنه يحتوي على الكربيدات ممّا يجعل السيوف أكثر كفاءةً في القطع.نتيجةً لنشاط الطُرُق التجارية ببن الشرق الأدنى والشرق الأقصى وصلت تقنيات إنتاج الفولاذ إلى الصين؛ ففي القرن الحادي عشر، صنع الصينيون الفولاذ عن طريق إزالة الكربون جزئياً بطَرْق الحديد بصورة متكرّرة مع نفخ الهواء البارد.,ar
1663,واستمرّت الصين بتطوير تقنيات إنتاج الحديد وبقيت مركزاً مهمّاً للصناعات المعدنية.,ar
1664,وصلت تقنيات الأفران اللافحة وإنتاج الفولاذ والحديد الصب إلى أوروبا في وقتٍ متأخّر، فتعود أقدم قطع الحديد الصبّ هناك والتي عثر عليها في السويد إلى الفترة الزمنية ما بين سنتي 1150 و1300 للميلاد؛ وفي القرن الخامس عشر ظهرت الحاجة إلى تطوير صناعة الحديد في أوروبا مع ازدياد الطلب على إنتاج المصبوبات الحديدية من الطلقات المستديرة للمدافع.كانت أفران الحديد الخالص هي الوسيلة الشائعة المنتشرة لتعدين الحديد، إلى حين ظهور الأفران اللافحة.,ar
1665,بَلَغَ طول الأفران اللافحة في القرون الوسطى حوالي ثلاثة أمتار (عشرة أقدام)، وكانت مصنوعةً من طابوق مقاوم للنيران؛ أمّا الهواء اللازم لإيقاد النار فكان يُنفَخ يدوياً بالكير.,ar
1666,على الرغم من تطوّر تصميم الأفران اللافحة في العصور الحديثة، إلّا أنّها لا تزال تعمل على نفس المبدأ الذي كان مستخدماً في القرون الوسطى.,ar
1667,يعدّ أبراهام داربي الأولرائداً في التأسيس لفكرة استخدام الأفران اللافحة العاملة بفحم الكوك من أجل إنتاج حديد الصبّ، وذلك بدلاً من الفحم النباتي؛ ففي سنة 1709 تمكّن داربي من تطوير أوّل فرنٍ من هذا النوع في مدينة برمنغهام البريطانية.,ar
1668,أتاح تطوّر صناعة الحديد ووفرته وانخفاض ثمنه في انطلاق الثورة الصناعية؛ فقد أصبح الحديد مع تطوّر عمليات استخراجه متاحاً ورخيص الثمن، ممّا وفّر مادّة بناءٍ أوّلية أساسية، فقد استخدم في بناء أوّل جسرٍ حديديٍّ في سنة 1778، والذي لا يزال قائماً إلى حدّ الآن.,ar
1669,بالإضافة إلى بناء الجسور فقد استخدم الحديد أيضاً في بناء خطوط السكك الحديدية، والتي ساهم تمديدها في سرعة انتشار التطوّر والحداثة.,ar
1670,استُخدِمَ الحديد أيضاً في بناء القوارب والسفن والأبنية والعمارات؛ بالإضافة إلى أسطوانات المحرّك البخاري.أثناء مطلع الثورة الصناعية في بريطانيا بدأ هنري كورتبتطوير عمليات تنقية الحديد وتحويله من حديد غفل إلى حديد مطاوع باستخدام طرائق مبتكرة؛ ففي سنة 1783 سجّل كورت براءة اختراع لعملية التَسْويطمن أجل تنقية خام الحديد، والتي خضعت فيما بعد إلى عمليات تطوير لاحقة.,ar
1671,انتشرت الأفران اللافحة لاستخراج الحديد في أوروبا، ويعود أقدم فرنٍ من هذا النوع في ألمانيا إلى سنة 1796.,ar
1672,في خمسينيات القرن التاسع عشر اخترع هنري بِسِمِرطريقةً جديدةً لإنتاج الفولاذ، والتي سُمّيت باسمه «عمليّة بِسِمِر» ، ممّا جعل في النهاية من عملية إنتاج الفولاذ أكثر اقتصادية، وانخفض بذلك إنتاج الحديد المطاوع بكمّيّات كبيرة.,ar
1673, يأتي الحديد في المرتبة الأولى من حيث وفرة العناصر الكيميائية في الأرض (32.1%)؛ رغم وجود بعض المصادر التي تضعه في المرتبة الثانية بنسبة كتلية مقدارها 28.8%.,ar
1674,وهو يأتي في المرتبة الرابعة من حيث الوفرة في وشاح الأرض بنسبة 4.70%؛ وفي المرتبة الرابعة أيضاً من حيث الوفرة في القشرة الأرضية بنسبة 5.63%؛ أمّا في مياه البحار والمحيطات فتبلغ نسبة الحديد المنحلّ مجرّد 0.002 ميليغرام/الليتر.,ar
1675,الوفرة الكونية يأتي الحديد في المرتبة السادسة وفقاً لوفرة العناصر الكيميائية الكلّية في الكون؛ أمّا بالنسبة للوفرة النسبية في الكون بالنسبة إلى السيليكون وبالنسبة لعدد الذرّات، فإنّ الحديد يأتي في المرتبة التاسعة.,ar
1676,يتخلّق الحديد في الكون أثناء الخطوة الأخيرة من عملية احتراق السيليكون في النجوم العملاقة.,ar
1677,يُظنّ أيضاً أنّ الكواكب الأرضية الأخرى، وهي عطارد والزهرة والمريخ بالإضافة إلى القمر، حاويةٌ أيضاً على نواةٍ فلزّيةٍ يتكوّن معظمها من الحديد؛ وكذلك الأمر مع الكويكبات من النوع-M. تعود وفرة الحديد في الكواكب الأرضية نتيجةً إلى الأصل الكوني المشترك، حيث ينتج الحديد بوفرة أثناء مرحلة اندماج الانفلات الحراريوانفجار المستعرات العظمى من النوع Ia ، والذي يؤدّي إلى بعثرة عنصر الحديد في الكون.,ar
1678,يعود اللون الأحمر المسيطر على سطح كوكب المريخ إلى حطامٍ صخريٍّ غنيٍّ بأكاسيد الحديد.,ar
1679,عنصر الحديد في الأرض يعدّ الحديد أكثر العناصر الكيميائية وفرةً في الأرض، ويتركّز معظمه، بالإضافة إلى النيكل في نواة الأرض، وذلك في اللبّ الداخلي والخارجي لها.,ar
1680,يساهم الحديد المنصهر في باطن الأرض في تشكّل المجال المغناطيسي الأرضي.تعدّ النيازك الحديدية الشكل الرئيسي للحديد الفلزّي الطبيعي على سطح الأرض؛ وتاريخياً توجد العديد من الأمثلة على المواقع الأثرية التي عثر فيها على أشياء مصنوعة بالتطريق البارد من الحديد النيزكي؛ وكان يستدلّ على ذلك بارتفاع محتوى النيكل فيها بالمقارنة مع الحديد المستخرَج من الخامات الأرضية.,ar
1681,يتألّف حوالي 5% من الأحجار النيزكية من معدَنَين مميّزَين يتألّفَان من الحديد والنيكل، وهما التاينيت(35–80% حديد) والكاماسيت(90–95% حديد).,ar
1682,يمثّل حديد السبخات إحدى الأشكال الطبيعية التي يمكن أن يعثر فيها على الحديد بشكله الطبيعي؛ كما يمكن أن يُعثَر عليه أيضاً بشكلٍّ نادرِ في صخور البازلت المتشكّلة من الصهارة الأرضية، والتي تلامست مع الصخور الرسوبية الغنيّة بالكربون، ممّا أدّى إلى التقليل من انفلاتية الأكسجين الغازي عن طريق الارتباط على شكل مركّبات مع العناصر المكوّنة لتلك الصخور، ممّا أتاح المجال للحديد أن يتبلور.,ar
1683,يُعرَف الحديد المتشكّل حينها باسم «الحديد الأرضي» ، وهو نادر الوفرة، إذ توجد فقط بضع مواقع جغرافية حاوية عليه، مثل جزيرة ديسكوغربي غرينلاند، أو كيان ساخا شمالي شرقي روسيا.,ar
1684,لذلك ومن الناحية التصنيفية الجيولوجية وفق الجمعية الدولية للمعادن فإنّ الحديد الأرضي يصنّف ضمن المعادن.,ar
1685,المعادن الباطنية في الوشاح يشكّل محلول جامد من معدَني بيريكلاس(MgO) والفوستيتما يدعى باسم «فروبيريكلاس» ، وكذلك أيضاً باسم مغنيسيوفوستيت ، وهو مزيجٌ من أكسيدَي الحديد والمغنسيوم ويشكّل حوالي 20% من حجم وشاح الأرض السفلي، بالتالي فهو ثاني أكثر المعادن وفرةً في تلك الطبقة الباطنية من الأرض بعد بيروفسكيت السيليكات(سيليكات الحديد والمغنسيوم).,ar
1686,تحدث في أسفل المنطقة الانتقالية للوشاح الأرضي تفاعلات تحوّل، من ضمنها تفاعل تحوّل الرينغووديت(وهو قريب من بنية غاما-أوليفين) إلى مزيج من الفروبيريكلاس وبيروفسكيت السيليكات؛ يشكّل مزيج المعادن الحاوية على سيليكات المغنسيوم والحديد معظم التركيب المعدني للوشاح الأرضي.,ar
1687,القشرة الأرضيةعلى الرغم من وفرة الحديد في باطن الأرض، إلّا أنّ نسبته في تكوين القشرة الأرضية تبلغ مجرّد حوالي 5% من الكتلة الكلّية لها؛ وهو بالرغم من ذلك يأتي في المرتبة الرابعة، بعد الأكسجين والسيليكون والألومنيوم في ترتيب العناصر في تلك الطبقة.,ar
1688,يتّحد معظم الحديد في القشرة الأرضية مع عددٍ من العناصر الأخرى على هيئة معادن، والتي تشكّل خامات الحديد المختلفة.,ar
