,Sentence,Language_code
1618,UU.,es
1619,"sigan creciendo, por tanto no olvidar que un dólar alto encarece el precio de las materias primas, para que suba el oro tendría que bajar el precio del dólar.",es
1620,Algunos tenedores de oro lo almacenan en forma de lingotes o monedas con finalidad especulativa.,es
1621,"Sin embargo, el economista Martin Feldstein no cree que el oro sirva como una cobertura contra la inflación o depreciación de la moneda.",es
1622,"En cambio otros economistas, como Baur, Lucey o Hillier, opinan que el oro no solo sirve como cobertura, sino que sirve como valor refugio durante las crisis económicas.",es
1623,[12]​ El código ISO 4217 de la moneda de oro es XAU.,es
1624,"Las modernas monedas de oro con fines de inversión, colección o especulación no requieren buenas propiedades de desgaste mecánico; por lo general son de oro fino en 24 kt, aunque el American Gold Eagle y el británico Soberano de Oro continúan siendo acuñados en metal de 22 kt en la tradición histórica; y el sudafricano Krugerrand, mostrado en público por primera vez en 1967, también es 22 kt.",es
1625,"El ejemplar especial de la moneda canadiense Hoja de Arce de Oro tiene la pureza de oro más alta de cualquier moneda de oro, el 99,999 % o 0,99999, mientras que el ejemplar popular de la moneda de oro canadiense Hoja de Arce de Oro tiene una pureza un poco inferior, de 99,99 %.",es
1626,"Hay otras monedas de oro puro al 99,99 % disponibles.",es
1627,"En 2006, la Fábrica de moneda de Estados Unidos (United States Mint) comenzó la producción de la moneda de oro American Buffalo con una pureza del 99,99 %.",es
1628,"La moneda de oro australiana Canguros de Oro (Gold Kangaroos) se acuñó por primera vez en 1986 como Nugget australiano de oro, pero cambió el diseño del reverso en 1989.",es
1629,Otras monedas populares modernas son la moneda de oro Filarmónica de Viena y el Panda de Oro Chino.,es
1630,"Su uso especulativo ha creado una burbuja de oro[13]​ que estalló el 16 de abril de 2013, que fue una jornada histórica en la que el precio de la onza se desplomó un 9 %, el mayor descenso en un solo día desde 1983 (el mayor en 30 años), pero en dos sesiones ha bajado un 13,5 %, con lo que el precio de la onza quedó en 1351 dólares.",es
1631,"En lo que va de año 2013, acumula bajadas de casi un 20 % (19,5 %).",es
1632,"[14]​ Tras el mínimo de noviembre de 2013, en el que se alcanzó la cifra de 1187 dólares por cada onza de oro, un mínimo que no se alcanzaba desde 2010, el año 2014 empezó con una dinámica positiva que colocó el precio del oro por encima de los 1400 dólares apenas llegados a febrero de 2014, un aumento del 24 % muy importante en los primeros meses de 2014. a partir de abril comenzó un paulatino descenso durantediciembre de 2015 llegó a un mínimo histórico de 1180 dólares la onza, inició un leve ascenso durante 2016 y 2019 entre un rango variable de 1200 y 1400 dólares la onza.",es
1633,"a partir de 2019 inició un ascenso que no ha parado hasta agosto de 2020[15]​[16]​ El martes 4 de agosto de 2020, los precios del oro alcanzaron los 2000 dólares la onza por primera vez en la historia, al ser visto como un activo refugio en medio de la incertidumbre económica causada por la crisis del COVID-19.",es
1634,[2] Para el cierre del año 2020 el precio del oro quedó en 1893.84 dólares la onza.,es
1635,"[17]​ Para marzo de 2021 el precio de la onza de oro marcaba los 1740.99 dólares la onza[18]​ A mediados de mayo la onza alcanza 1.911,56 dólares[19]​El oro ejerce funciones críticas en comunicaciones, naves espaciales, motores de aviones de reacción y otros muchos productos.",es
1636,"Su alta conductividad eléctrica y su resistencia a la oxidación han permitido un amplio uso como capas delgadas electrodepositadas sobre la superficie de conexiones eléctricas para asegurar una conexión buena, de baja resistencia.",es
1637,"Como la plata, el oro puede formar fuertes amalgamas con el mercurio que a veces se emplean en empastes dentales.",es
1638,El oro coloidal (nanopartículas de oro) es una solución intensamente coloreada que se está estudiando en muchos laboratorios con fines médicos y biológicos.,es
1639,[cita requerida] También es la forma empleada como pintura dorada en cerámicas.,es
1640,El ácido cloroaúrico se emplea en fotografía.,es
1641,"El isótopo de oro 198Au, con un periodo de semidesintegración de 2,7 días, se emplea en algunos tratamientos de cáncer y de otras enfermedades.",es
1642,Se emplea como recubrimiento de materiales biológicos que puede mirarse a través del microscopio electrónico de barrido (SEM).,es
1643,Se emplea como recubrimiento protector en muchos satélites debido a que es un buen reflector de la luz infrarroja.,es
1644,"En la mayoría de las competencias deportivas se entrega una medalla de oro al/a la deportista del primer lugar, una de plata a la del segundo lugar y una de bronce a la del tercer lugar.",es
1645,Se ha iniciado su uso en cremas faciales o para la piel.,es
1646,"Se utiliza para la elaboración de flautas traveseras finas, debido a que se calienta con mayor rapidez que otros materiales, lo que facilita la interpretación del instrumento.",es
1647,"Se usó en los primeros cables eléctricos en vez del cobre, debido a su gran conductividad eléctrica.",es
1648,"Sin embargo, se sustituyó por la plata, debido a que se producían robos, lo que también condujo a la decisión de sustituir la plata por cobre.",es
1649,"[cita requerida] Debido a que es relativamente inerte, se suele encontrar como metal, a veces como pepitas grandes, pero generalmente se encuentra en pequeñas inclusiones en algunos minerales, vetas de cuarzo, pizarra, rocas metamórficas y depósitos aluviales originados de estas fuentes.",es
1650,"El oro está ampliamente distribuido y a menudo se encuentra asociado a los minerales cuarzo y pirita, y se combina con teluro en los minerales calaverita, silvanita y otros.",es
1651,"Los romanos extraían mucho oro de las minas españolas, pero hoy en día muchas de las minas de este país están agotadas.",es
1652,El oro se extrae por lixiviación con cianuro.,es
1653,El uso del cianuro facilita la oxidación del oro formándose Au (CN)22- en la disolución.,es
1654,"Para separar el oro se vuelve a reducir empleando, por ejemplo, cinc.",es
1655,"Se ha intentado reemplazar el cianuro por algún otro ligando debido a los problemas medioambientales que genera, pero o no son rentables o también son tóxicos.",es
1656,"En la actualidad hay miles de comunidades en todo el mundo en lucha contra compañías mineras por la defensa de sus formas de vida tradicionales y contra los impactos sociales, económicos y medioambientales que la actividad minera de extracción de oro por lixiviación con cianuro genera en su entorno.",es
1657,"Hay una gran cantidad de oro en los mares y océanos, siendo su concentración de entre 0,1 µg/kg y 2 µg/kg, pero en este caso no hay ningún método rentable para obtenerlo.",es
1658,El oro puede encontrarse en la naturaleza en los ríos.,es
1659,Algunas piedras de los ríos contienen pepitas de oro en su interior.,es
1660,La fuerza del agua separa las pepitas de la roca y las divide en partículas minúsculas que se depositan en el fondo del cauce.,es
1661,Los buscadores de oro localizan estas partículas de oro de los ríos mediante la técnica del bateo.,es
1662,"El utensilio utilizado es la batea, un recipiente con forma de sartén.",es
1663,"La batea se llena con arena y agua del río y se va moviendo provocando que los materiales de mayor peso, como el oro, sean depositados en el fondo y la arena superficial se desprenda.",es
1664,"Así pues, el bateo de oro es una técnica de separación de mezclas heterogéneas.",es
1665,Producción mineraLa producción mundial de oro durante el 2014 alcanzó un total de 2860 toneladas métricas de oro fino.,es
1666,"El principal país productor fue China, seguido por Australia y Rusia.",es
1667," Los principales países exportadores de oro a nivel mundial en 2019 son Suiza, Australia, Reino Unido, Emiratos Árabes Unidos y Sudáfrica.",es
1668,[23]​El oro forma parte de lo que se conoce como minerales en conflicto.,es
1669,"Los cuatro minerales de conflicto más habituales conocidos como los 3TG por las siglas de los minerales en inglés: tin (casiterita), tungsten (wolframita), tantalum (coltán) y gold (mineral de oro).",es
1670,"[24]​ El método de ensayo a fuego consiste en producir una fusión de la muestra usando reactivos fundentes adecuados para obtener dos fases líquidas: una escoria constituida principalmente por silicatos complejos y una fase metálica constituida por plomo, el cual colecta los metales nobles de interés (Au y Ag).",es
1671,"Los dos líquidos se separan en dos fases debido a su respectiva inmiscibilidad y gran diferencia de densidad, estos solidifican al enfriar.",es
1672,El plomo sólido (con los metales nobles colectados) es separado de la escoria como un régulo.,es
1673,"Este régulo de plomo obtenido es oxidado en caliente en copela de magnesita y absorbido por ella, quedando en su superficie el botón de oro y plata, elementos que se determinan posteriormente por método gravimétrico (por peso) o mediante espectroscopia de absorción atómica.",es
1674," Algunos medicamentos como el tiosulfato de oro, la aurotioglucosa, el tiomalato de sodio y oro (miocrisine), etc.",es
1675,; pueden provocar un cuadro de intoxicación por oro.,es
1676,"Produciendo efectos adversos como exantemas cutáneos, erupciones papulosas, herpes simple y dermatitis exfoliativa grave.",es
1677,"En el sistema digestivo, estos fármacos pueden causar salivación, gusto metálico, náuseas, vómito y diarrea, apareciendo hepatosis y nefritis.",es
1678,"En el sistema nervioso puede aparecer anemia aplástica, granulocitopenia y púrpura trombocitopénica.",es
1679,"El tratamiento consiste en suspender la medicación, administrar dimercaprol por vía intramuscular y tratar los síntomas.",es
1680,"[25]​El oro ha tenido mucha referencia en sentido figurado en el habla y cultura populares, por ejemplo:La regla de oro que refiere a ciertas normas humanas y luego ha sido tomada en varias disciplinas científicas, con un significado particular en cada una de ellas.",es
1681,Cuando se califica algo como valioso o apreciado se dice que es “de oro”.,es
1682,"“Oro negro” se refiere al petróleo, por ser riqueza natural no renovable a nivel mundial.",es
1683,"“Oro rosa” puede referirse a los camarones, por ser medio de subsistencia de quienes explotan su captura.",es
1684,"“Oro verde” es otro nombre con el que se conoce al henequén en Yucatán, al aguacate en Michoacán, a las esmeraldas en Colombia, a la planta de coca en Perú, al cannabis y a la soja.",es
1685,“Oro blanco” es el calificativo frecuentemente adjudicado al platino y en otras ocasiones al clorhidrato de cocaína.,es
1686,"También se le conoce al algodón por los campesinos que se dedican a su cultivo, además del marfil que se obtiene ilegalmente de los colmillos de los elefantes.",es
1687,También se le denomina oro blanco al litio cuando aparece en reservas grandes en algunas partes del mundo.,es
1688,[26]​ “Oro rojo” se llama al coral rojo (Corallium rubrum) por los artesanos y joyeros que trabajan con él para hacer diversas manufacturas y ornatos.,es
1689,Este coral es un pólipo que forma colonias poco ramificadas de hasta 20 cm.,es
1690,Los pólipos son de color blanco y la estructura que los une es roja.,es
1691,Se encuentra a partir de 15 metros de profundidad.,es
1692,"Por otro lado, también “oro rojo” es el calificativo que se utiliza en el bajo mundo para referirse a la sangre humana traficada ilegalmente.",es
1693,"“Oro líquido” se conoce al aceite de oliva, por la similitud de color entre estas dos sustancias.",es
1694,"El miedo irracional al oro es la crisofobia, que no hay que confundir con su variante, la aurantrofobia (fobia al dinero).",es
1695,"No todo lo que brilla es oro,como proverbio.",es
1696,El oro no es un elemento esencial para ningún ser vivo.,es
1697,"Sin embargo, en la antigüedad algunos creían que ingerir sus alimentos diarios servidos en platos de oro podría prolongar su tiempo de vida y retardar el envejecimiento.",es
1698,También durante la gran peste negra en Europa algunos alquimistas pensaron que podrían curar a los enfermos haciéndoles ingerir oro finamente pulverizado.,es
1699,[cita requerida] El oro laminado es una lámina de oro que se ha aplicado a un metal de menor valor.,es
1700,"[27]​Iridio Pepita de oro Patrón oro Reserva de oro Crisofobia Tejido de oro Lingote de oro Fiebre de oro Envenenamiento por mercurio Cotton, F. A.; Wilkinson, G.; Murillo, C. A.; Bochman, M. Advanced Inorganic Chemistry, A comprehensive Text, 6.ª Ed., Wiley & Sons, 1999.",es
1701,Hans-Jürgen Quadbeck-Seeger(Ed.,es
1702,"); Faust, Rüdiger; Knaus, Günter & Siemeling, Ulrich.",es
1703,"World Records in Chemistry, Wiley-VCH, 1999.",es
1704,"Holleman, A. F. & Wiberg, Egon.",es
1705,"Inorganic Chemistry, Academic Press, 2001.",es
1706,"Housecraft, C. E. & Sharpe, A. G. Química inorgánica, 2.ª edición, Pearson Prentice Hall, 2006.",es
1707,"Wulfsberg, G. Inorganic Chemistry, 1.ª Ed., University Science Books, 2000.",es
1708,Wikcionariotiene definiciones y otra información sobre oro.,es
1709,Wikiquote alberga frases célebres de o sobre Oro.,es
1710,La plata es un elemento químico de número atómico 47 situado en el grupo 11 de la tabla periódica de los elementos.,es
1711,"Su símbolo es Ag (procede del latín argentum, “blanco”, “albo” o “brillante”).",es
1712,"Es un metal noble, de transición, de color blanco brillante, blando, dúctil y maleable.",es
1713,En la naturaleza se encuentra como parte de distintos minerales (generalmente en forma de sulfuro) o como plata libre.,es
1714,"Es poco comúnen la naturaleza, de la que representa una parte en mil de corteza terrestre.",es
1715,"La mayor parte de su producción se obtiene como subproducto del tratamiento de las minas de cobre, zinc, plomo y oro.",es
1716, Su nombre es una evolución de la palabra latina *platus (cf.,es
1717,"chato), que significaba originalmente plano y posteriormente lámina metálica.",es
1718,"En las lenguas romances de la península ibérica el término específico referencia al metal: en catalán, aragonés y castellano plata y en gallego y portugués prata.",es
1719,"El símbolo de la plata, Ag, proviene del latín argentum y el griego ἄργυρος,[1]​ nombres del metal en esos idiomas, derivados de una raíz indoeuropea que significa 'brillante'.",es
1720,"[2]​ Del vocablo latino derivan los nombres de la plata en la mayoría de las lenguas neolatinas, como el francés argent, el italiano argento y el rumano argint.",es
1721,"En español también existe el adjetivo argentino, de uso exclusivamente literario, de donde surgió el nombre de Argentina.",es
1722," La plata es un metal muy dúctil y maleable, algo más duro que el oro, y presenta un brillo blanco metálico susceptible al pulimento.",es
1723,"Se mantiene en agua y aire, si bien su superficie se empaña en presencia de ozono, sulfuro de hidrógeno o aire con azufre.",es
1724,"Posee la más alta conductividad eléctrica y conductividad térmica de todos los metales, pero su mayor precio ha impedido que se utilice de forma masiva en aplicaciones eléctricas.",es
1725,La plata pura también presenta el color más blanco y el mayor índice de reflexión.,es
1726," Aproximadamente el 70% de la producción mundial de plata se utiliza con fines industriales, y el 30%, con fines monetarios; buena parte de este metal se emplea en orfebrería, pero sus usos más importantes se dan en la industria fotográfica yquímica.",es
1727,Algunos usos de la plata se describen a continuación.,es
1728," Armas blancas o cuerpo a cuerpo, tales como espadas, lanzas o puntas de flecha.",es
1729, Fotografía.,es
1730,"Por su sensibilidad a la luz (especialmente el bromuro y el yoduro, así como el fosfato).",es
1731,El yoduro de plata se ha utilizado también para producir lluvia artificial.,es
1732," Los iones y los compuestos de plata tienen un efecto tóxico sobre algunas bacterias, virus, algas y hongos, propiedad típica de los metales pesados como el plomo o el mercurio, pero sin la alta toxicidad para los humanos que normalmente está asociada con estos otros metales.",es
1733,"Sus efectos germicidas matan muchos microbios in vitro, pero las pruebas y la estandarización de los productos de plata resultan difíciles.",es
1734,"[3]​ Hipócrates, el padre de la medicina,[4]​[5]​[6]​ escribió que la plata tenía propiedades beneficiosas curativas y contra las enfermedades, y los fenicios solían almacenar el agua, el vino y el vinagre en botellas de plata para evitar que se echaran a perder.",es
1735,"A principios delsiglo XIX, la gente ponía monedas de plata en las botellas de leche para prolongar su frescura.",es
1736,[7]​ Sus efectos germicidas incrementaron el valor de los utensilios y la joyería.,es
1737,"El mecanismo exacto del efecto germicida de la plata todavía no está muy comprendido, y existen teorías que intentan explicarlo.",es
1738,"Una de ellas es la teoría de la efecto oligodinámico, que explica el efecto de la plata sobre los microorganismos pero que no explicaría el efecto sobre los virus.",es
1739,Se usaban compuestos de plata para evitar infecciones en la Segunda Guerra Mundial antes del descubrimiento de los antibióticos.,es
1740,"Las disoluciones de nitrato de plata eran un tratamiento estándar, pero fueron sustituidas por las cremas de sulfadiazina de plata,[8]​ que fue generalmente el tratamiento estándar para el tratamiento antibacteriano y antibióticos de quemaduras graves hasta el final del siglo XX.",es
1741,"[9]​ Hoy en día, se usan otras opciones, como por ejemplo los apósitos con revestimiento de plata (apósitos de plata activada), junto con la crema de sulfadiazina de plata.",es
1742,"Aun así, los estudios sobre la eficacia de estos apósitos tratados con plata han dado resultados variados.",es
1743,[10]​ Una revisión sistemática llevada a cabo por la Cochrane Collaboration no encontró pruebas suficientes para recomendar el uso de apósitos tratados con plata para tratar heridas infectadas.,es
1744,[10]​ Desde hace mucho de tiempo se ha sabido que la acción antibacteriana de la platamejora por la presencia de un campo eléctrico.,es
1745,La aplicación de algunos voltios de electricidad por electrodos de plata mejora significativamente la velocidad a la cual mueren las bacterias de la disolución.,es
1746,Se descubrió que la acción antibacteriana de los electrodos de plata mejora mucho si los electrodos están cubiertos de nanobarras de plata.,es
1747,"[11]​MedicamentosHoy en día se venden varios tipos de compuestos de plata, o dispositivos para hacer disoluciones o coloides que contengan plata, como remedios por una gran variedad de enfermedades.",es
1748,"A pesar de que la mayoría de preparaciones de plata coloidal son inocuos, algunas personas que usaban estas disoluciones caseras en exceso han acabado desarrollando argíria después de meses o años.",es
1749,"[12]​ Dosis elevadas de plata coloidal pueden resultar en coma, edema pleural y hemólisis.",es
1750,[13]​ La plata tiene un uso extendido en hielos tópicos y es impregnada en vendas a causa de su actividad antimicrobiana de espectro amplio.,es
1751,"Las propiedades antimicrobianas de la plata son debidas a las propiedades químicas de su forma ionizada, Ag+.",es
1752,"Este ión forma fuertes enlaces moleculares con otras sustancias que las bacterias utilizan para respirar, como por ejemplo moléculas que contienen azufre, nitrógeno y oxígeno.",es
1753,"[14]​ Cuando el ión Ag+ forma un complejo con estas moléculas, estos quedan inservibles por las bacterias, privándolas de compuestos necesarios y finalmente causando la muerte.",es
1754,La plata también se usa en aleaciones para piezas dentales.,es
1755, Electricidad.,es
1756,Los contactos de generadores eléctricos de locomotoras diésel-eléctricas llevan contactos (de aprox.,es
1758,de espesor) de plata pura; y esas máquinas tienen un motor eléctrico en cada rueda o eje.,es
1759,"El motor diésel mueve el generador de electricidad, y se deben también agregar los contactos de las llaves o pulsadores domiciliarios de mejor calidad que no usan solo cobre (más económico).",es
1760," En electrónica, por su elevada conductividad es empleada cada vez más, por ejemplo, en los contactos de circuitos integrados y teclados de ordenador.",es
1761,Fabricación de espejos de gran reflectividad de la luz visible (los comunes se fabrican con aluminio).,es
1762," La plata se ha empleado para fabricar monedas desde 700 a. C., inicialmente con electrum, aleación natural de oro y plata, y más tarde de plata pura.",es
1763," En joyería y platería para fabricar gran variedad de artículos ornamentales y de uso doméstico cotidiano, y con menor grado de pureza, en artículos de bisutería.",es
1764,"Para identificar la auténtica Plata de Ley o plata esterlina la que se usa para la fabricación de joyas, un sello con la inscripción 925 y algún otro símbolo que identifica al joyeroviene haciéndose desde la Edad Media y todavía hoy en día se usa este método para identificarla.",es
1765,"Las joyas y la plateríade plata estándar, son una aleación de un 92,5% de plata con un 7,5% de cobre.",es
1766,"En los Estados Unidos solo se puede vender como plata una aleación que tenga como mínimo un 92,5% de plata fina.",es
1767,"La plata de ley es más dura que la plata pura, y tiene un punto de fusión de 893 °C, más bajoque la plata pura o el cobre puro.",es
1768,"[15]​ La Plata de Britania es un estándar alternativo de calidad de contraste que contiene un 95,8% de plata, y a menudo se usa para producir cubiertos de plata y otros objetos que requieran un trabajado especial.",es
1769,"Con la adición de germanio se forma la aleación modificada patentada llamada plata de ley Argentium, que tiene propiedades mejoradas como por ejemplo la resistencia a las manchas por fuego.",es
1770, Catalizador en reacciones de oxidación.,es
1771,"Por ejemplo, en la producción de formaldehído a partir de metanol y oxígeno.",es
1772,"En el montaje de ordenadores se suele utilizar compuestos formados principalmente de plata pura para unir la placa del microprocesador a la base del disipador, y así refrigerar el procesador, debido a sus propiedades conductoras de calor.",es
1773,"Aleaciones para soldadura, contactos eléctricos y baterías eléctricas de plata-zinc y plata-cadmio de alta capacidad.",es
1774, La plata es uno de los siete metales conocidos desde la antigüedad.,es
1775,"Se menciona en el libro del Génesis; y los montones de escoria hallados en Asia Menor e islas del mar Egeo, indican que el metal comenzó a separarse del plomo al menos cuatro milenios antes de nuestra era.",es
1776,"No resulta complicado imaginar el efecto que hubo de producir en aquellos pobladores (que habían tallado y pulido la piedra, que encontraron y utilizaron el cobre y luego el estaño, llegando incluso a alear ambos por medio del fuego para obtener bronce) el descubrimiento de un metal raro y poco frecuente, de color blanco, brillo imperecedero e insensible al fuego que otros metales derretía.",es
1777,"Tal asombro significó la atribución al metal de singulares propiedades, de las que los demás metales carecían, salvo el oro claro está; pues ambos no eran sino regalos de la naturaleza, formados uno por el influjo de la Luna, y el otro por el del Sol.",es
1778,"Los demás, viles metales, estaban sujetos a los cambios y transformaciones, que por los rudimentarios medios entonces disponibles podrían producirse; lejos, muy lejos, de la perfección de la plata y el oro.",es
1779,No es de extrañar que por ello surgiera la idea de la transmutación de los metales en un vano intento de perfeccionar aquellos viles metales y dando lugar a la aparición de las primeras doctrinas de la Alquimia.,es
1780,"Particularmente adecuado parecía para tal propósito el mercurio, en el que se observaba el aspecto y color de la plata, hasta tal punto que se le dio el nombre de hydrargyrum (plata líquida) de donde proviene su símbolo químico (Hg).",es
1781,"La plata, como el resto de los metales, sirvió para la elaboración de armas de guerra y luego se empleó en la manufactura de utensilios y ornamentos, de donde se extendió al comercio al acuñarse las primeras monedas de plata y llegando a constituir la base del sistema monetario de muchos países.",es
1782,"En 1516 Juan Díaz de Solís descubrió en Sudamérica el mar Dulce que posteriormente Sebastián Caboto denominó Río de la Plata, creyendo que allí abundaba el precioso metal, y de donde tomará el nombre la Argentina.",es
1783,"Años más tarde, el hallazgo de grandes reservas de plata en el Nuevo Mundo en Zacatecas y Taxco en México; Potosí, en Bolivia; así como Paramillos de Uspallata, en Argentina: y su importación por Europa, provocó un largo periodo de inflación, que lejos de limitarse a España, se difundió por toda Europa; el fenómeno fue estudiado por Earl Jefferson Hamilton, que en 1934 publicó el libro El tesoro americano y la revolución de los precios en España, 1501-1650.",es
1784,"El símbolo químico empleado por Dalton para la plata fue un círculo con la letra «S» en su centroLa plata se encuentra nativa, combinada con azufre (argentita, Ag2S),[16]​ arsénico (proustita, Ag3AsS3),[16]​ antimonio (pirargirita, Ag3SbS3)[16]​ o cloro (plata córnea, AgCl),[16]​ formando un numeroso grupo de minerales de plata.",es
1785,"El metal se obtiene principalmente de minas de cobre, cobre-níquel, oro, plomo y plomo-cinc de México, Canadá, el Perú y los EE.",es
1786,"UU.. La metalurgia a partir de sus minerales se realiza fundamentalmente por la cianuración:Ag2S + 4 KCN → K2S + 2 KAg(CN)2La producción mundial de plata durante 2011 alcanzó un total de 23,800 toneladas métricas.",es
1787,Los principales países productores de plata son México y Perú que representan por sí solos 1/3 de la producción mundial de plata.,es
1788,"[17]​De acuerdo a información entregada en el informe anual del United States Geological Survey (USGS), las estimaciones señalan que las reservas conocidas de plata en 2011 a nivel mundial alcanzarían 530,000 toneladas métricas de plata fina.",es
1789,"Y según las estimaciones de USGS, en Perú existirían del orden de 120,000 toneladas métricas económicamente explotables, equivalentes al 23% del total de reservas mundiales del mineral; seguido de Polonia con 85,000 toneladas métricas económicamente explotables, equivalentes al 16% del total de reservas mundiales del mineral.",es
1790,"[17]​La plata se alea fácilmente con casi todos los metales, aunque con el níquel lo hace con dificultad.",es
1791,Con el hierro y el cobalto no puede alearse.,es
1792,"Incluso a temperatura ordinaria, la plata forma amalgamas con mercurio.",es
1793,"El metal de aleación por excelencia es el cobre, que endurece la plata si se añade a esta hasta contenidos del 5% (lo que se conoce como plata de ley), aunque se han utilizado platas con contenidos mayores de cobre.",es
1794,"Las adiciones de cobre no alteran el color de la plata incluso aunque se llegue hasta contenidos del 50%, aunque en este caso el color se conserva en una capa superficial que al desgastarse mostrará una aleación de color rojizo, tanto más acusado cuanta mayor sea la cantidad de cobre.",es
1795,"También se han usado aleaciones con cadmio en joyería, ya que este elemento le confiere a la aleación una ductilidad y maleabilidad adecuadas para el trabajo del metal.",es
1796,"Entre los compuestos de plata de importancia industrial destacan:El fulminato, que es un explosivo primario.",es
1797,"El nitrato y los haluros (bromuro, cloruro y yoduro) reaccionan a la luz y se usan en emulsiones fotográficas.",es
1798,El yoduro se ha utilizado en pruebas realizadas con el propósito de provocar lluvia artificialmente.,es
1799,El óxido se utiliza como electrodo positivo (ánodo) en pilas botón.,es
1800," La plata natural se compone de dos isótopos estables Ag-107 y Ag-109, siendo el primero ligeramente más abundante (51,839%) que el segundo.",es
1801,"Se han caracterizado veintiocho radioisótopos de los cuales los más estables son la Ag-105, Ag-111 y Ag-112, con periodos de semidesintegración de 41,29 días, 7,45 días y 3,13 horas respectivamente.",es
1802,"Los demás isótopos tienen periodos de semidesintegración más cortos que una hora, y la mayoría menores que tres minutos.",es
1803,"Se han identificado numerosos estados metaestables entre los cuales los más estables son Agm-108 (418 años), Agm-110 (249,79 días) y Agm-107 (8,28 días).",es
1804,"Los isótopos de la plata tienen pesos atómicos que varían entre las 93,943 uma de la Ag-94 y las 123,929 uma de la Ag-124.",es
1805,"El modo de desintegración principal de los isótopos más ligeros que el estable más abundante es la captura electrónica resultando isótopos de paladio, mientras que los isótopos más pesados que el estable más abundante se desintegran sobre todo mediante emisión beta dando lugar a isótopos de cadmio.",es
1806,"El isótopo Pd-107 se desintegra mediante emisión beta produciendo Ag-107 y con un periodo de semidesintegración de 6,5 millones de años.",es
1807,Los meteoritos férreos son los únicos objetos conocidos con una razón Pd/Ag suficientemente alta para producir variaciones medibles en la abundancia natural del isótopo Ag-107.,es
1808,La Ag-107 radiogenética se descubrió en el meteorito de Santa Clara (California) en 1978.,es
1809, La plata no es tóxica pero la mayoría de sus sales son venenosas y pueden ser carcinógenas.,es
1810,"Los compuestos que contienen plata pueden ser absorbidos por el sistema circulatorio y depositarse en diversos tejidos provocando argiria, afección consistente en la coloración grisácea de piel y mucosas, que no es dañina.",es
1811,"Desde Hipócrates se conoce el efecto germicida de la plata y se han comercializado, y comercializan hoy día, diversos remedios para gran variedad de dolencias.",es
1812,En junio de 2013 se ha publicado un estudio que ha demostrado en ratones su utilidad terapéutica como antibiótico.,es
1813,[20]​ Nuestro trabajo es el primero que descifra los mecanismos por los que la plata mata a los microorganismos.,es
1814,"La plata es como un caballo de Troya que abre las puertas celulares a los antibióticos, dice el Dr. José Rubén Morones-Ramírez, investigador de la Universidad Autónoma de Nuevo León (México) y coautor del estudio.",es
1815,"El Dr. Morones-Ramírez se encuentra actualmente en el Instituto Médico Howard Hughes, de la Universidad de Boston, en Estados Unidos.",es
1816,"[21]​ Es reconocido[22]​ que las sales solubles de plata, especialmente el nitrato de plata (AgNO3), son letales en concentraciones de hasta 2 gramos.",es
1817,"Los compuestos de plata pueden ser absorbidos lentamente por los tejidos corporales, con la consecuente pigmentación azulada o negruzca de la piel, efecto conocido como argiria.",es
1818,Adicionalmente:Contacto con los ojos: Puede causar graves daños en la córnea si el líquido se pone en contacto con los ojos.,es
1819,Contacto con la piel: Puede causar irritación de la piel.,es
1820,Contacto repetido y prolongado con la piel puede causar dermatitis alérgica.,es
1821,"Peligros de la inhalación: Exposición a altas concentraciones del vapor puede causar mareos, dificultades para respirar, dolores de cabeza o irritación respiratoria.",es
1822,"Concentraciones extremadamente altas pueden causar somnolencia, espasmos, confusión, inconsciencia, coma o muerte.",es
1823,"El líquido o el vapor pueden irritar la piel, los ojos, la garganta o los pulmones.",es
1824,El mal uso intencionado consistente en la concentración deliberada de este producto e inhalación de su contenido puede ser dañino o mortal.,es
1825,Peligros de la ingestión: Moderadamente tóxico.,es
1826,"Puede causar molestias estomacales, náuseas, vómitos, diarrea y narcosis.",es
1827,"Si el material se traga y es aspirado en los pulmones o si se produce el vómito, puede causar neumonía química, que puede ser mortal.La sobreexposición crónica a un componente o varios componentes de la plata tiene los siguientes efectos en los animales de laboratorio:Daños renales.",es
1828,Daños oculares.,es
1829,Daños pulmonares.,es
1830,Daños hepáticos.,es
1831,Anemia.,es
1832,Daños cerebrales.La sobreexposición crónica a un componente o varios componentes de la plata se supone que tiene los siguientes efectos en los humanos; efectos que aún deben ser corroborados mediante ulteriores investigaciones:Anormalidades cardíacas.,es
1833,Se ha informado de la relación entre sobreexposiciones repetidas y prolongadas a disolventes y daños cerebrales y del sistema nervioso permanentes.,es
1834,"La respiración repetida o el contacto con la piel de la metil-etil-cetona puede aumentar la potencia de las neurotoxinas tales como el hexano, si la exposición tiene lugar al mismo tiempo.",es
1835,Wikcionariotiene definiciones y otra información sobre plata.,es
1836,El sello de la Plata de Ley La plata en aguas ATSDR en Español - ToxFAQs™: Plata EnvironmentalChemistry.com – Plata Instituto Nacional de Seguridad e Higiene en el Trabajo de España: Ficha internacional de seguridad química de la plata.,es
